,id,Numero_Aula,Bloque,Descripcion,Status,Fecha_Registro
803,4d0dd2cf9327450b901132e36df1f764,Coliseo,Coliseo,Accusamus quibusdam quasi.,Activo,2009-01-19
804,23ef8bccbf5e45c4af31fcdde8dc65ef,Patio,Patio,Dicta modi dolor.,Inactivo,2008-04-21
805,ee968ec88f9d4933a01c99ef695b5eb2,A-76,A,Alias incidunt incidunt modi harum incidunt.,Inactivo,2007-02-22
806,45f35e33f43e404092e7571b5f1d8793,D-307,D,In consequatur dignissimos totam beatae maxime.,Inactivo,2007-09-02
807,e30bdc1f6a0d4c69ae1c8f579e41f963,D-318,D,Id occaecati voluptate ipsa nostrum accusantium.,Activo,2003-12-19
808,cdd892ddc7e54f9790f5d72530e94d0c,B-120,B,Quaerat deleniti dolores id eius hic sit.,Inactivo,2017-07-19
809,8a9943013a204740900ff068a81951fa,Salon Interactivo,Salon Interactivo,Fuga hic laborum perferendis eius.,Activo,2011-02-24
810,2acf82bf759040879284b3dae744ef6d,Coliseo,Coliseo,Rerum repellat illo at aliquam.,Activo,2013-07-14
811,3076f3080ee647f5be90ad09a61fcf86,Coliseo,Coliseo,Sint numquam maiores et.,Activo,2017-08-08
812,6fd623ea725b42aa90301a9e3c1f0dff,D-373,D,Perferendis incidunt culpa velit aliquid cupiditate.,Activo,2001-05-04
813,03f04454668444e5abef7d505b6f0b83,Patio,Patio,Exercitationem quae fugiat et ut explicabo.,Inactivo,2021-04-04
814,c271d2605b4d48669662ff2f277bc498,C-257,C,Impedit voluptate placeat ab odio hic.,Activo,2012-10-18
815,6ba6f2d3eb274850a3b7d0442aa13861,D-323,D,Reprehenderit a vero occaecati.,Activo,2014-11-09
816,66c9768fa09549c281efa71691da2d47,B-193,B,Ut blanditiis iure voluptate porro et.,Inactivo,2022-01-24
817,485bf84621c74541a994e6d1606897c4,D-391,D,Eum neque sint nisi eum atque.,Inactivo,2013-11-28
818,3b931d4832d94a039668e19da1fe0d6f,Salon Interactivo,Salon Interactivo,Accusantium recusandae doloremque ullam architecto modi labore.,Inactivo,2004-10-11
819,bc2ae74ff3ae45799317111fedb34d60,C-295,C,Nostrum molestiae quidem omnis.,Activo,2003-10-27
820,93ea5c3703b84db49166da1d1d3e604b,A-67,A,Sit maxime pariatur maiores maiores ullam.,Inactivo,2011-10-24
821,958ec0d98e9c408695db279199b76747,Patio,Patio,Quaerat cum deserunt facere exercitationem hic.,Inactivo,2017-05-23
822,e8f06fde0b564254b8680ad4836f6edb,Patio,Patio,Odit et ab quas quis tenetur officia.,Activo,2011-10-13
823,8f4da56da0df4d62b42db96264ba62b0,Salon Interactivo,Salon Interactivo,Perspiciatis accusamus ad qui consequatur placeat et adipisci.,Activo,2012-04-20
824,20f3c171812044919b5de8754be091c9,Salon Interactivo,Salon Interactivo,Blanditiis consequatur ab nemo.,Activo,2022-10-03
825,3fd0247405a64c169dfea4c863e5b0a7,B-109,B,Explicabo odit magni quaerat eaque minima.,Inactivo,2003-01-21
826,b825b76d9d984b2bade8166e3f26b31b,Salon Interactivo,Salon Interactivo,Nisi ex iure earum mollitia.,Inactivo,2010-07-02
827,04de6dcbbe564b0b92270f3ea9e4966e,Patio,Patio,Dolore vitae minus laudantium minus.,Activo,2009-08-02
828,bd1e6eeb4cc94ad6aa50c671abb2bcfb,C-204,C,Nulla architecto amet porro ea adipisci inventore.,Inactivo,2016-06-09
829,f4fc7058d9294b4dabb87e20599f511b,Coliseo,Coliseo,Nemo vel laborum minima.,Activo,2010-04-24
830,6a37f8ded1504d62a8564be747dbcbec,D-389,D,Aspernatur corrupti modi dolore totam libero necessitatibus reprehenderit.,Inactivo,2001-10-13
831,9907b6c8fc8445f39d1a0b0dbc9e5704,Salon Interactivo,Salon Interactivo,Libero itaque sunt repudiandae debitis.,Inactivo,2014-09-03
832,f4b94a12bdd74b909e740bb073954dd4,A-31,A,Aliquid doloremque ex atque molestiae doloribus eum.,Activo,2006-11-19
833,40fce4c3493c42a8bd260087336c0952,Patio,Patio,Voluptatibus minus doloremque voluptatum exercitationem inventore unde cumque.,Activo,2022-03-28
834,aba4f7627e504f8c8cbbb51f6b28c309,C-235,C,Hic deleniti repudiandae.,Inactivo,2008-01-16
835,afe56d915662480ba3ac265f283a76ba,D-313,D,Beatae iure consectetur mollitia hic.,Inactivo,2011-01-22
836,256f128f19ee49f39c209ada29471e3d,Coliseo,Coliseo,Vel in doloribus quia dolor consequatur dignissimos.,Activo,2000-01-23
837,2e0733c059894ea4ade2f7cce3e4c822,A-38,A,Numquam sapiente delectus ad a quia.,Activo,2020-09-08
838,6ef9a564bb1d4cdcac205cc5df2c76ed,B-166,B,Repellendus consequuntur rerum veritatis facilis magni.,Inactivo,2018-03-30
839,2a417802d89c4f7b9ae5e38956e913d1,Coliseo,Coliseo,Minima vero repellat cupiditate harum quo.,Inactivo,2015-10-11
840,0249f7374cd449718d9b55a3a78314ec,A-6,A,Velit placeat ut nesciunt cupiditate reiciendis.,Inactivo,2007-07-30
841,940c741dd6d548f285699cbac01f4d51,Coliseo,Coliseo,Consectetur odit qui soluta incidunt occaecati.,Activo,2020-01-19
842,13c77e0b42f3408296bdb5ae0d2d36f4,Coliseo,Coliseo,Sint et error aspernatur illo.,Activo,2002-07-04
843,f8501acf576d47d5b70746ad2eb61938,A-52,A,Atque hic ex.,Activo,2018-12-31
844,06ff26e4f5cc441ea4e20187a5aae5e8,B-159,B,Eius accusantium esse placeat dolorum.,Inactivo,2015-03-17
845,7e170841537842588ab2ccd5132ca478,B-186,B,Dolorem neque voluptate sequi natus.,Inactivo,2016-04-13
846,b06cc70986f94dfa8ad44dbab8412369,A-13,A,Nostrum commodi nostrum excepturi fugit amet.,Activo,2014-08-13
847,073edf74b76743098beee2e2b70a72dc,B-138,B,Officia incidunt culpa repudiandae tenetur illum natus necessitatibus.,Inactivo,2004-02-17
848,77a28934fa5f413baf8492b2398dcb73,C-299,C,Explicabo delectus totam assumenda nemo delectus eius dolorem.,Activo,2013-04-14
849,e63ea42e2a1448229d2535b0a24de550,D-362,D,Culpa quis enim id possimus consectetur.,Activo,2013-10-12
850,6d0f8054b0eb462e84edc1f038f2ba26,Coliseo,Coliseo,Nisi porro velit voluptate numquam vel.,Activo,2016-08-06
851,4af6760b134a4e3bbd15cbdf22e80970,C-250,C,Quasi totam labore deleniti hic molestias.,Inactivo,2011-10-22
852,1cc049bc45744d3383a6120c6071057a,B-142,B,Porro fugit magni eaque nesciunt velit non.,Activo,2022-03-28
853,ce1dd2a3ca8b4ddb9a66b852e6bd74a2,Patio,Patio,Nihil molestias aperiam labore doloremque laborum maiores.,Activo,2004-01-08
854,ce4d28d7abcf4e908384a72f18e2cbe8,Patio,Patio,Et cumque fugiat error aperiam numquam officiis.,Inactivo,2007-08-25
855,a5587d25758c4b8ba140282c93353c4c,Patio,Patio,Minus possimus unde corporis dignissimos minima iusto provident.,Activo,2003-09-07
856,ca50d569d0f44569bc8920f2890d1dcf,B-150,B,Voluptatem ullam id repellendus.,Inactivo,2011-01-30
857,834a67a7847341e7b20e26c1aa438f94,C-297,C,Maxime saepe dolorem temporibus eum.,Activo,2016-05-25
858,deeabcf340b24470bb4d0e9fd7bf1267,A-8,A,Delectus unde omnis fugiat.,Inactivo,2007-04-20
859,c7b304956936469cae6da20f6e83f42e,A-42,A,Accusantium laborum occaecati nisi fuga facilis.,Activo,2021-06-11
860,ee4ba17c330b464da943f5ef8de81140,Coliseo,Coliseo,Eum maiores odio soluta voluptatem.,Activo,2014-02-17
861,c711c5f2cc884cc9960e43c0f9e4fb40,A-48,A,Facilis dolore voluptas fugiat.,Activo,2004-11-29
862,d2450bc0d2e3471c975fe9bf38e5635c,D-400,D,Quisquam natus ipsa doloremque rem rerum quos cumque.,Activo,2001-06-27
863,08730f6ac5a244f4961b32a484465b91,A-83,A,Iusto occaecati voluptas sunt repellendus perferendis deserunt occaecati.,Inactivo,2021-04-03
864,fc6fd672027647a6b0983f8112bfeda0,C-219,C,Illum a a dignissimos.,Inactivo,2009-03-12
865,5b0ad9be034f4a8190edaba3046f13e7,A-85,A,Beatae excepturi magnam accusantium voluptates cum dolorem nobis.,Inactivo,2020-10-22
866,4188d208660749c2bd14758f54d49efb,Salon Interactivo,Salon Interactivo,Quis qui autem sapiente impedit voluptates impedit.,Inactivo,2002-10-07
867,56b8d2c3d6d84c33946a97b12f7d5ba2,D-313,D,Nihil quod voluptas.,Activo,2000-03-28
868,f743e9b68d864bc28fcdeb5f5f8914af,Salon Interactivo,Salon Interactivo,Quis illum provident sed placeat.,Activo,2022-01-03
869,44c44d1821e34006a78cbf1cde028374,D-334,D,Illum pariatur voluptatem recusandae saepe aperiam accusamus iure.,Activo,2020-02-24
870,edc33b96ad31470da1366549ac8fd0ce,B-134,B,Explicabo est quisquam quisquam adipisci voluptatibus voluptatum.,Inactivo,2018-03-11
871,e371fc67dced430bad5ad335cc1f4181,Coliseo,Coliseo,Ad illo numquam nesciunt voluptate facilis.,Inactivo,2020-02-04
872,5cccccf60be84708b0f3e3b98f2c6bf2,C-261,C,Vero nihil quae quasi harum accusantium.,Inactivo,2012-08-02
873,355f8f18cfd243f39944c7660f27c411,B-175,B,Dicta odio necessitatibus harum.,Activo,2016-02-01
874,a039007e9ef44f6cb10a4a1cf8827cff,Coliseo,Coliseo,Nihil veniam distinctio sequi.,Activo,2014-01-03
875,385249e7cb97487db1fc13f89f9b2671,A-92,A,Quos eum distinctio delectus.,Inactivo,2005-07-19
876,317ad81b553c496393cc4064f81a5ef3,Coliseo,Coliseo,Quam cumque voluptatum saepe.,Inactivo,2000-06-20
877,c0b7321010614ed0928d183b8607f608,B-137,B,Delectus voluptatibus et incidunt sunt ducimus.,Inactivo,2022-09-29
878,90da312c85f645bcbdf2619c6289ebf9,D-307,D,Modi nostrum assumenda sed.,Activo,2020-02-19
879,156c600b9f394f869c2dadd4047fbaca,Patio,Patio,Accusantium incidunt nostrum nostrum.,Activo,2017-10-30
880,1f311e00d1c14ca6b6440714d6c55094,Patio,Patio,Accusantium quos debitis laudantium consectetur labore quas.,Activo,2022-04-09
881,da8709c371b74e23ac8f3ae1de070e3f,Coliseo,Coliseo,Modi voluptas sunt.,Inactivo,2018-06-24
882,56b2b6633a3c4987ab299b30078392d8,D-372,D,Hic totam ipsum eaque provident.,Activo,2005-04-22
883,cd2c988619dd49d99c25f5ffc30c631d,D-310,D,Ipsum iusto officia facilis quos.,Inactivo,2012-11-05
884,b66b5a3fd7924690afffd73835eed38d,B-194,B,Rem maiores magni earum repellat saepe eaque.,Activo,2010-02-26
885,2da0faf56155484bbbdcbfab3a63423a,A-64,A,Qui similique ex non culpa ipsam totam.,Inactivo,2012-04-23
886,4cfc4ddb35c542c097bda1a719a48331,Patio,Patio,Id nesciunt eius distinctio iusto neque.,Activo,2018-06-27
887,c848f2f03add415cbf1fe0a831268692,C-272,C,Similique nemo ea velit porro blanditiis asperiores.,Activo,2012-12-17
888,cf393e7a65734ff4bf9233c15a42a891,Salon Interactivo,Salon Interactivo,Porro harum deserunt recusandae.,Activo,2013-06-18
889,4bde4a4631f24015b7b626f44c11cd83,Salon Interactivo,Salon Interactivo,Consequuntur laboriosam aperiam magni blanditiis.,Inactivo,2012-12-07
890,3f2bd0bd7c4c4316849ab23853bb996a,Coliseo,Coliseo,Accusamus consequuntur id voluptatum eaque.,Inactivo,2010-11-19
891,426036f6d26b42afb30315b43074c71c,Patio,Patio,Nihil omnis quia itaque.,Activo,2021-03-21
892,13c7bf79f11c4ad493b119008f65813f,Salon Interactivo,Salon Interactivo,Natus eius labore quam perferendis nulla vel.,Inactivo,2017-12-16
893,42f9a0698eca4468a1b9b03f41b3005d,A-21,A,Iste quaerat laudantium illo magnam officiis quaerat.,Inactivo,2005-10-11
894,be078001c7e4452392461f474e998174,C-243,C,Quos voluptatum iure non odio ut atque doloremque.,Activo,2001-10-12
895,e702620912a642398fc3cf4f35370dc7,C-293,C,Perspiciatis beatae aliquam officiis fugit culpa.,Activo,2002-11-11
896,df232e17b38e43c7945f42554e9dad25,D-327,D,Assumenda cupiditate aperiam iste dignissimos ex.,Inactivo,2016-05-22
897,7bb20ccb0f6d4d9d8ed533537471260a,Patio,Patio,Saepe velit nisi distinctio dolores voluptatibus harum.,Inactivo,2010-10-04
898,bbb7ed94a8814c3d8906bdc94cb81915,Coliseo,Coliseo,Nemo modi nulla adipisci fuga.,Activo,2000-03-07
899,ba0821f0e1294e52b3af8ad4a95366e6,D-302,D,Cum error et neque eveniet eveniet.,Inactivo,2011-03-18
900,f3a0c72ce9794eea8bba3ebb4801ac55,D-320,D,Ducimus fugiat inventore distinctio recusandae minima porro sapiente.,Activo,2010-05-09
901,ff7bce50523b4f4ea61340ef3aba99d3,C-269,C,Pariatur deleniti quidem in aut rerum.,Inactivo,2004-04-02
902,474eeb8e5319431c9a006286b29603e2,Patio,Patio,Ea mollitia suscipit quaerat culpa recusandae.,Activo,2021-10-30
903,537f465120b84d84aa86961ba5636bf3,D-362,D,Sapiente modi recusandae fugiat ad repudiandae doloribus.,Inactivo,2012-04-17
904,53d65b2c726844a997f3166ce2f2ddc3,Coliseo,Coliseo,Est iure quis delectus explicabo dolor eaque.,Inactivo,2008-08-19
905,a01070c88f744ab5bf68c17b3754b117,D-323,D,Earum asperiores architecto nesciunt quidem.,Inactivo,2004-02-28
906,17cb8e4aa3104e4a91d462918061a196,Coliseo,Coliseo,Est iste ea velit dolore veniam.,Inactivo,2000-01-02
907,9c8b5bbdf42847a8bc0d89b253a755e8,D-359,D,Praesentium quisquam sunt ad.,Activo,2015-06-16
908,f34fc4f2fa9d4bb488d6a5bb4b275c55,D-321,D,At dolorem voluptas sunt porro soluta sint.,Inactivo,2016-12-29
909,b9a8170e891d404189289f03dbdcb612,Patio,Patio,Ab sapiente dolor illum deserunt pariatur repellat.,Activo,2001-11-28
910,83a850281cbe4290b49dc5d7d6a135ec,Patio,Patio,Qui quam provident minus.,Inactivo,2019-05-19
911,d82363f6a96f46f099ba094a2392a491,Patio,Patio,Odit debitis ab necessitatibus.,Activo,2012-02-12
912,76b39a38147b42f3a9ce9631c3df74d4,C-294,C,Architecto amet neque quam minima non enim.,Inactivo,2004-04-25
913,3801e22fffc043e49d1205e5151513f2,A-76,A,Quia et quibusdam voluptas doloremque.,Inactivo,2020-02-13
914,a77823d84c5c4ae08c2c9a5375683330,Coliseo,Coliseo,Totam rerum aliquam dicta sint.,Inactivo,2002-01-26
915,7a5d16a5a23a4ce08c3146965a74c35c,Coliseo,Coliseo,Nobis deserunt tenetur eum.,Inactivo,2010-01-02
916,c95b4019e6924f5fb5f88a0b20ca2500,Coliseo,Coliseo,Et delectus porro laudantium iusto.,Inactivo,2012-05-13
917,b70cbd58c2ff4ab79c6c98f1623dfde5,Salon Interactivo,Salon Interactivo,Quo necessitatibus iure eius illo.,Inactivo,2007-07-06
918,887ba52e333d45ca8166faad0a88139a,D-384,D,Minus tempore natus dolores sit praesentium.,Activo,2004-03-22
919,4605b5cb585e42749e634282dcb7485b,D-360,D,Aliquid debitis magnam repudiandae odio consequuntur.,Activo,2008-04-04
920,de7a1ba3de8f41d8a18338201d229269,Patio,Patio,Esse qui non eligendi velit velit atque.,Inactivo,2015-02-11
921,5af97e7cb7c24cc2bc5a588966d1d060,C-215,C,Esse laboriosam tempore impedit facilis.,Inactivo,2011-03-08
922,778e0d3785824aeba4f04c8bc3a999af,D-310,D,Sint facilis nisi placeat explicabo.,Activo,2020-07-10
923,672ad89fa4ea476c86942901c7cb975f,C-296,C,Enim similique earum quam.,Activo,2000-07-30
924,2e56d884c4a8433a9bb4dbc8e7292fa0,Salon Interactivo,Salon Interactivo,Explicabo quo dolore earum dicta tempora libero suscipit.,Activo,2013-01-23
925,cba6fac8561d482daf4dfc027c85abd1,B-176,B,Magnam molestiae distinctio occaecati.,Activo,2003-08-06
926,7b21ea7abcee447bb28c16949a565599,D-335,D,Neque perferendis fugit quae dolorum harum cupiditate dicta.,Inactivo,2001-07-30
927,fbacfcd40ff94ef8882545a0e6a84437,C-292,C,Maxime accusamus molestias aliquid distinctio.,Activo,2015-07-27
928,1677d896a74b483da5665c57c414202e,A-48,A,Sit fugit aut quo dolorem non.,Activo,2020-03-24
929,38e2391b291140d59dca6f2406f32350,B-167,B,Doloremque soluta eius quae enim nihil veritatis.,Activo,2006-01-05
930,aba68185e20c4451903f7f437367d505,D-350,D,Nemo aperiam laudantium alias qui.,Inactivo,2012-10-21
931,a2877dad3f594804b71bc47ee2f7c6f1,C-212,C,Iste magnam laborum illum.,Activo,2008-06-19
932,8aa164e8fe4545c59156999c639712ca,A-74,A,Quos consequuntur quae inventore aliquam cumque vitae.,Activo,2018-01-15
933,f1046d8135cf487ab53e3da51ee227cc,A-29,A,Voluptas voluptas eveniet pariatur voluptates debitis.,Activo,2017-08-16
934,def5795d7c00434c824a913387ef0e9e,A-27,A,Voluptates aliquam placeat tenetur.,Activo,2007-02-08
935,82b000f3e21b4ec5bbe675fc540758fa,D-325,D,Illum culpa vel.,Activo,2004-04-14
936,46ee6fde4d4d4a9a8ef8aaf5b494f73c,B-182,B,Dicta totam ipsum odio laboriosam molestias.,Activo,2008-05-24
937,75d8aed3a58a4354adabf4df2bc5dac5,Patio,Patio,Voluptate occaecati quia quidem exercitationem.,Inactivo,2002-07-14
938,8944fb650256476e90fbd51b83b468cf,A-36,A,Perferendis cum similique architecto.,Activo,2001-04-11
939,470005fb7e664bf5b3aa572c7bb8d88d,Coliseo,Coliseo,Exercitationem molestiae eum alias.,Inactivo,2000-09-19
940,7845d5c3649141648c6fccf5fd60a053,C-300,C,Possimus exercitationem soluta illo accusamus.,Activo,2005-05-19
941,c643b2d3fe5e4217aa3bc4dbada4ed6d,D-308,D,Fuga sint vero exercitationem.,Inactivo,2019-04-16
942,77ba6f45d9a7423e961701ae391c49ee,Coliseo,Coliseo,Nam tempore officiis saepe quia magnam.,Activo,2009-08-26
943,df16c94e6daa4cbcb86ededae00dc402,Coliseo,Coliseo,Facere earum pariatur.,Activo,2009-09-03
944,8352dd02c27f46be9a836093b9fcc494,Patio,Patio,Consequatur perferendis consequuntur iure sint nulla maiores.,Activo,2009-04-20
945,252cc21bae45465688293c235749283d,B-105,B,Pariatur quidem impedit eaque quos nostrum molestias.,Inactivo,2018-09-03
946,99b454fb6f624692baa7a560ed8098a2,A-14,A,Optio maiores occaecati.,Activo,2010-09-09
947,0aee0d2f0f394346927997e2f648eb09,Patio,Patio,Dolorum ad a libero voluptates voluptatibus.,Activo,2007-06-12
948,ae270ee18fbb40858eead25abaa3c5c1,A-27,A,Soluta facere molestias.,Inactivo,2005-11-27
949,c88ef782e81e4c46b463d634a74ac4aa,Salon Interactivo,Salon Interactivo,Quasi commodi a inventore.,Activo,2010-10-05
950,0086317dfab44d7ea362a0fce162db91,Coliseo,Coliseo,Esse est ratione quam voluptas culpa.,Inactivo,2005-05-06
951,2776e89b68f44a1cb3280504a5d5ce82,Coliseo,Coliseo,Nemo nulla nam sed ipsum laudantium architecto.,Inactivo,2004-02-03
952,48d76768caf24285939eea6dff452600,Salon Interactivo,Salon Interactivo,Reiciendis officiis voluptatem voluptas illum ipsam.,Inactivo,2000-12-22
953,856f052429f444a792a1896d0637bc0c,C-246,C,Quae quidem reprehenderit at commodi.,Inactivo,2002-03-13
954,a632436b698b4919b5ea55beabc6cb4b,Patio,Patio,Ipsum reprehenderit omnis error a quasi.,Activo,2012-07-23
955,d80808d11b9c46258ae6240c3e5562e3,B-182,B,Ea iste necessitatibus optio quaerat.,Activo,2007-11-09
956,ee75cbe00b6b416f8846e59eea228d3e,Coliseo,Coliseo,Molestias reprehenderit ratione ducimus praesentium praesentium.,Activo,2003-05-23
957,772b12f06f334248a63e1dc873d3714d,A-51,A,Aperiam provident atque sequi tempore quidem quaerat neque.,Inactivo,2016-06-13
958,8478d7b4e41a4a8da7159adbf5cff01c,C-273,C,Provident quia similique doloribus sit qui libero.,Activo,2010-03-08
959,367e6edb50ce4b40b948712ffafed243,A-12,A,Earum esse necessitatibus.,Inactivo,2022-01-15
960,40e5f5bc02ae4abea03ab431dc853717,A-97,A,Eius accusamus eius inventore.,Activo,2002-02-15
961,b79041919c3f4b34bb8fcc4693fb32f3,Coliseo,Coliseo,Maxime sed facere modi nemo eveniet vel.,Activo,2007-03-26
962,bf751e9de5944b3b9b62cdd8b3ac7608,Patio,Patio,Sunt molestias reiciendis officiis repellat molestias.,Activo,2019-04-01
963,3794e34d304e41b3872e0e99cbf902cf,A-63,A,Aliquid officiis praesentium consequatur.,Activo,2017-06-15
964,d7eeeb262a6e4d1db5f8fb399265a27b,A-56,A,Odio ratione eveniet ducimus asperiores facilis fugit.,Inactivo,2012-10-12
965,40d8da80fb2543b99eedeb9b0d81e996,Salon Interactivo,Salon Interactivo,Ad autem occaecati ipsam.,Activo,2001-03-29
966,4f94fe409ea54b5e939e87c97bd2f314,A-91,A,Occaecati accusantium fugiat iste provident enim.,Inactivo,2004-04-26
967,84f5566217d64b56b22b3357092150d2,A-22,A,Optio neque nihil dicta quidem beatae.,Inactivo,2015-04-14
968,5759e4ca35804d5091fdddf11001a2a7,Salon Interactivo,Salon Interactivo,Culpa labore ex voluptate veritatis delectus reiciendis velit.,Activo,2009-08-25
969,86638050905242a29772d14240d0e515,Coliseo,Coliseo,Possimus expedita temporibus aspernatur blanditiis dolor asperiores.,Inactivo,2008-04-09
970,e5e7ee0131fc493883193ea35d44c30d,A-95,A,Esse occaecati molestiae temporibus perspiciatis.,Activo,2011-12-30
971,2e9e601d8a824d668da15992cece2a42,B-103,B,Deserunt aperiam ipsa consequatur laboriosam libero odit mollitia.,Inactivo,2021-02-19
972,68c86cf0b510453b85bd889107bbc279,D-347,D,Repudiandae sunt corrupti mollitia.,Inactivo,2017-07-24
973,daf396d90bb340c4819cec6db9cf7ea9,C-295,C,Temporibus tenetur explicabo.,Activo,2001-04-07
974,c1d6aa54a6f44839a8ddb6a11024ed45,A-68,A,Et sed autem.,Inactivo,2014-07-02
975,06794bdfddab4278a38f7e0963818f79,C-222,C,Quia sint nemo magni pariatur debitis.,Inactivo,2018-10-12
976,c27fb157f1b5424994e5f0bf56cf9946,D-329,D,Dolores soluta porro perferendis maxime.,Activo,2000-04-14
977,dee95f36a335422588700f0700e85008,D-342,D,Sapiente sequi expedita corrupti aspernatur.,Inactivo,2000-06-13
978,baeb6bcf1712440fb12e05a861d4fb89,B-151,B,Esse doloremque delectus tempore numquam qui.,Activo,2003-11-26
979,6159318f65c84884842b5d1626183b70,C-204,C,Impedit aliquam accusantium tenetur voluptas.,Activo,2021-11-26
980,807d2358750b41028b730fd4adfe4ae9,Coliseo,Coliseo,Blanditiis natus a asperiores.,Activo,2005-11-23
981,4b6efc4fa66e4337bfe8c6cd9e8a4c6c,B-192,B,Sapiente minima architecto laudantium eligendi.,Inactivo,2019-12-14
982,8a2b45313a234d94acebb7ecc9e57110,C-259,C,Quos blanditiis fugit dolorem.,Inactivo,2003-02-13
983,16354fdab1af4778825167268511b26f,B-183,B,Odit sit quae optio.,Inactivo,2016-09-30
984,973f818ec58b45268e03a151e55bd312,A-83,A,Occaecati cum eum illum magni deleniti et.,Activo,2008-01-20
985,e978add7274d4ef4bb64d73d5a04204c,Patio,Patio,Occaecati doloribus adipisci ex omnis asperiores eaque.,Activo,2009-02-20
986,9735e0550d1b42868ce061b89661fb17,A-68,A,Voluptatum fugiat dicta dicta minus eveniet repellendus id.,Inactivo,2013-01-03
987,ad96d272ec9c478ca91b8a54e7091864,B-199,B,Accusantium accusamus culpa repellat repellat.,Inactivo,2009-04-19
988,3595ee2e70364af18b63d6820a530a1f,B-128,B,Culpa esse delectus perferendis dolore.,Activo,2008-10-02
