,id,Nombre_Materia,Descripcion,Status,Horario,Fecha_Materia
1441,dd76a6448dec47ada4065c5e51866cf0,Artes,Velit expedita ducimus occaecati enim.,Activo,8:15-9:15,2022-06-08
1442,a982be3b4fb3491dac1485040b076b2a,Educación SocioEmocional,Recusandae ea ipsa quaerat asperiores.,Inactivo,9:15-10:15,2022-07-14
1443,45da070f8c644dcd8c0476f32c89fc5a,Artes,Asperiores ducimus illo hic cupiditate nemo.,Inactivo,11:00-12:00,2022-06-27
1444,22d8b97a32a64ae88a4d59fc545d9d86,Educación SocioEmocional,Sed reprehenderit nihil voluptatem architecto facere dignissimos.,Activo,11:00-12:00,2022-08-06
1445,a10c566bcd3c4bb3996253e4eab2bea2,Educación SocioEmocional,Suscipit delectus iure repellat.,Inactivo,7:15-8:15,2022-07-16
1446,dc853ab6ea2b4ec68e32b44589cb6a0e,Educación Fisica,Libero voluptate porro dolor officia error.,Inactivo,9:15-10:15,2022-07-22
1447,3bbd95bd1b7644b88cf665efd0abb842,Artes,Itaque porro nihil quidem explicabo saepe.,Activo,8:15-9:15,2022-08-18
1448,304b4966ce3d4130bb5b72ab64a70f1b,Educación Fisica,Similique aliquam maiores possimus aliquam error.,Activo,9:15-10:15,2022-06-10
1449,9ac021efe71c4759b613880e034f6658,Pensamiento Matemáico,Porro explicabo sequi perferendis iste.,Activo,7:15-8:15,2022-07-05
1450,521386e625c048fc89859ae7ce320a20,Artes,Ex iusto excepturi ipsa fuga.,Activo,9:15-10:15,2022-06-01
1451,df0dd3755f3c4a9796b2a1dd705b7a3a,Artes,Error repudiandae aspernatur hic omnis.,Activo,7:15-8:15,2022-07-31
1452,820b7815e80341cfb46bde0772b5c424,Educación Fisica,Sapiente harum eaque.,Activo,7:15-8:15,2022-06-08
1453,40f952f131e140deb4f24a1068d0ed5e,Lenguaje y Comunicación,Sit sint praesentium voluptates.,Inactivo,9:15-10:15,2022-07-24
1454,f49165896ecc4e80bb937f39cf56ad07,Lenguaje y Comunicación,Sed quaerat dolor quidem aliquam.,Activo,7:15-8:15,2022-08-17
1455,bd5a69dee538482b85461657365189d4,Artes,Asperiores id repellat non quae.,Inactivo,7:15-8:15,2022-07-05
1456,e07f8b2f11124498b8d748f1e1762624,Pensamiento Matemáico,Sint eveniet ut.,Inactivo,7:15-8:15,2022-07-25
1457,f7fb30dd02c44b7792699ddd51a2a358,Artes,Illum culpa quaerat repudiandae quis.,Activo,7:15-8:15,2022-06-26
1458,67393df215d2408c979bae52a2737740,Exploración y Comprensión del mundo natural y social,Distinctio ad corporis eos quibusdam in.,Activo,9:15-10:15,2022-06-19
1459,bd91f54ecc9a43539f31aae42e943404,Educación Fisica,Est veniam distinctio eos soluta itaque nam.,Inactivo,7:15-8:15,2022-07-13
1460,ee1ea794c2cb4726b9090b9a8d6efa3d,Lenguaje y Comunicación,Cumque corrupti eveniet ipsum dolores neque.,Activo,11:00-12:00,2022-06-01
1461,ef45e4067cac4529939b000e87ef25b0,Artes,Non odit deserunt omnis.,Inactivo,9:15-10:15,2022-07-21
1462,6e6b5402fc8c45a8bca7903a499d2555,Educación Fisica,Reprehenderit suscipit corporis ad voluptate architecto voluptatum.,Inactivo,9:15-10:15,2022-06-30
1463,419ba15559d64abfacfa900fb36e1f1f,Lenguaje y Comunicación,Sunt nesciunt praesentium ut autem.,Activo,9:15-10:15,2022-07-15
1464,059f450ec0704cb39648cf475824268c,Lenguaje y Comunicación,Quis corrupti sed expedita inventore voluptate.,Inactivo,11:00-12:00,2022-07-14
1465,84b95b718729442d978ad9e4804ab690,Artes,A illum autem totam quasi labore voluptas ducimus.,Activo,11:00-12:00,2022-06-16
1466,ac44cba21e624cc9a2f850d05aed68bf,Lenguaje y Comunicación,Consequuntur suscipit et dolore.,Inactivo,7:15-8:15,2022-07-29
1467,3310f0e84d714b93928417c5a88f5e03,Exploración y Comprensión del mundo natural y social,A omnis quia eos facilis culpa dolore voluptates.,Activo,9:15-10:15,2022-07-24
1468,2db1419f8cbc47dc825c994d30255601,Lenguaje y Comunicación,Rerum nobis quia.,Inactivo,8:15-9:15,2022-06-19
1469,da7abedae507457b88b60524c901db80,Educación SocioEmocional,Facilis id quas voluptates minima eius.,Inactivo,7:15-8:15,2022-07-27
1470,659e9b601009443bb30c822a1d140d20,Lenguaje y Comunicación,Possimus in quaerat aliquam expedita ab.,Activo,9:15-10:15,2022-06-16
1471,57df666bf51f4ae1a71d0f9f4cd8aaa7,Artes,Velit accusantium delectus minus.,Inactivo,11:00-12:00,2022-08-03
1472,5f1c3cb688654eaca59622c7a1eb6d1e,Pensamiento Matemáico,Neque voluptatem perferendis laudantium cupiditate officiis.,Inactivo,9:15-10:15,2022-06-03
1473,53473198fa0d4aa5be43f08ab19c834c,Educación Fisica,Repudiandae suscipit nobis laboriosam.,Activo,11:00-12:00,2022-07-21
1474,b1e7f660258b47bb92346f7b46c33f20,Educación SocioEmocional,Repudiandae quos officiis numquam necessitatibus quidem.,Activo,8:15-9:15,2022-07-16
1475,8b016bd81e4849bc843e2bbaf7f0ccaa,Artes,Amet possimus veniam numquam error odio laborum dolor.,Activo,7:15-8:15,2022-06-06
1476,b3a23cae6f194d7f88e17fc76f67eff6,Lenguaje y Comunicación,Ab inventore molestiae.,Activo,7:15-8:15,2022-07-05
1477,388eeaa470e74f9183879923df2468f4,Pensamiento Matemáico,Temporibus saepe distinctio tenetur ducimus sed cumque.,Inactivo,8:15-9:15,2022-06-10
1478,0149917bd7804315b6b997b5bb767a96,Pensamiento Matemáico,Laudantium consequatur suscipit magnam itaque fugiat.,Activo,9:15-10:15,2022-06-04
1479,61078bd03b794574bca4a54516327411,Artes,Fuga alias iusto hic quam.,Inactivo,8:15-9:15,2022-08-19
1480,edf6665d884b4e3480c0120b98b31a75,Educación SocioEmocional,Doloremque earum illo hic.,Inactivo,8:15-9:15,2022-08-14
1481,a158f9e116cb47d9ae57b737f6c1ce3c,Educación SocioEmocional,Earum omnis at in non.,Inactivo,8:15-9:15,2022-08-06
1482,7fc8c0d71b4b42719cb90effcbf9ccf7,Lenguaje y Comunicación,Modi corporis debitis provident.,Activo,8:15-9:15,2022-07-19
1483,364fc67fb5ad4c44b700c3cc7ea16698,Educación Fisica,Aut ab itaque quaerat.,Activo,9:15-10:15,2022-07-27
1484,2ffc24ce649b45189831498d224e4fc4,Educación SocioEmocional,Quaerat totam assumenda quasi.,Activo,11:00-12:00,2022-08-06
1485,1bf145f0a9ce4d4384ee61f4dd4eb3dc,Educación Fisica,Ipsum praesentium mollitia facilis distinctio molestiae nihil.,Activo,9:15-10:15,2022-08-13
1486,57658136344b496c9d68a0c2e00ad614,Educación SocioEmocional,Voluptates odio totam blanditiis.,Inactivo,7:15-8:15,2022-07-19
1487,3457c4ade2324a9d88e3f87de65ea275,Pensamiento Matemáico,Quae in sed.,Activo,8:15-9:15,2022-06-19
1488,5104a16a0fcd41eeaaffdf69f036e782,Educación SocioEmocional,Beatae labore minus nihil.,Inactivo,7:15-8:15,2022-07-02
1489,28f746e108c54547acee1efee3362979,Exploración y Comprensión del mundo natural y social,Id fugit aut nemo ducimus ex.,Inactivo,8:15-9:15,2022-06-17
1490,8775843196144a029d9013992579834b,Pensamiento Matemáico,Provident inventore harum delectus consectetur.,Inactivo,11:00-12:00,2022-06-23
1491,0667821d8c474ff7bcc67898abb74539,Educación Fisica,Voluptate illo adipisci ab nam dolorem accusantium iure.,Inactivo,7:15-8:15,2022-06-29
1492,59e188ce362e4fa19cdef952679fd1d6,Lenguaje y Comunicación,Fugiat impedit facilis provident error similique nobis.,Activo,9:15-10:15,2022-06-22
1493,1e796307bfb44b19940085d397564e72,Exploración y Comprensión del mundo natural y social,Assumenda deserunt doloremque ad.,Activo,7:15-8:15,2022-06-16
1494,a1ba205aa65146deb3d6f8546f1814f3,Lenguaje y Comunicación,Delectus culpa quae cum consectetur.,Activo,7:15-8:15,2022-07-05
1495,29a2035f9fd443348fbe09b426390ea1,Educación Fisica,Error at nemo eaque quod ex vitae.,Inactivo,11:00-12:00,2022-06-23
1496,df9b8e64b4b24cc6b573ac665ccea309,Educación SocioEmocional,Esse eos sunt quis eligendi vel ab.,Activo,11:00-12:00,2022-06-29
1497,f84e504eeed94fd9b9e20b36c3ad7820,Pensamiento Matemáico,Itaque maiores deserunt tempora quae.,Inactivo,9:15-10:15,2022-07-07
1498,c69d59efa6d74f3da04420d866d4f86c,Pensamiento Matemáico,Sequi amet repellendus dolorum accusantium.,Activo,11:00-12:00,2022-07-17
1499,e9901c10b9e84213abcd65df27225296,Pensamiento Matemáico,Quos libero nesciunt nisi est labore.,Activo,7:15-8:15,2022-07-28
1500,9d7c6de64d2241d29a01ca3631a4e4aa,Artes,Doloribus sunt perspiciatis doloribus.,Inactivo,8:15-9:15,2022-06-19
1501,6b4bd2ac04de47a981f45ae24c294687,Artes,Rem veniam aut officiis quam laudantium.,Inactivo,11:00-12:00,2022-06-03
1502,01116bd31a0641c3bd368003f92c3ded,Lenguaje y Comunicación,Eaque quod reiciendis sit quas sapiente sint.,Activo,8:15-9:15,2022-06-12
1503,a977c9890fd142d3a82d04ea24312448,Exploración y Comprensión del mundo natural y social,Mollitia non alias vitae.,Inactivo,8:15-9:15,2022-06-19
1504,0252a2c6920d46349d950ea9d0c30ea3,Lenguaje y Comunicación,Modi ratione ipsa facilis quibusdam modi.,Activo,11:00-12:00,2022-07-29
1505,55bb0db974144c91acf5bc5ba8b92fb3,Educación SocioEmocional,Vitae suscipit aliquam repellendus.,Activo,9:15-10:15,2022-07-07
1506,b95fcaf28be749abb38fe88952892ffd,Lenguaje y Comunicación,Ratione et possimus repellat ullam.,Inactivo,7:15-8:15,2022-08-13
1507,8401f057591e4edaafc42134432f1531,Educación SocioEmocional,Ea totam rem doloribus aspernatur laboriosam natus.,Inactivo,7:15-8:15,2022-07-31
1508,70c2469a57484e7ebb75b836ae7210c2,Pensamiento Matemáico,Facilis quisquam aut facilis ab architecto.,Inactivo,11:00-12:00,2022-06-20
1509,271305573c314c31bdac25edadb578a1,Pensamiento Matemáico,Itaque iusto rerum architecto earum.,Inactivo,7:15-8:15,2022-08-07
1510,eb1e0be69aac47789200ff36e968fb21,Exploración y Comprensión del mundo natural y social,Dicta deleniti numquam ratione itaque nemo perspiciatis ipsum.,Inactivo,7:15-8:15,2022-08-11
1511,43b1516405d74431ab678b0934519d8b,Pensamiento Matemáico,Facilis perspiciatis enim sunt expedita ipsa nisi.,Activo,7:15-8:15,2022-06-01
1512,4f51735783714552a78400beb90a1f10,Educación Fisica,Reiciendis maiores excepturi dolorem.,Activo,7:15-8:15,2022-08-17
1513,ee0463b045ee4096928236c56de46c7a,Educación SocioEmocional,Quas eligendi fugit numquam officiis dignissimos.,Activo,8:15-9:15,2022-08-12
1514,7cf1ecdea13b4f8883a165e449555c4e,Artes,Ullam vero nihil nisi.,Inactivo,8:15-9:15,2022-08-18
1515,c8727ed78f6b4843b8148c86cbce03cd,Exploración y Comprensión del mundo natural y social,Accusantium maxime distinctio voluptatum quae.,Activo,7:15-8:15,2022-07-24
1516,8caeb9dc09834bb0a7acd25604b49708,Lenguaje y Comunicación,Dignissimos mollitia nihil aliquid.,Activo,7:15-8:15,2022-06-17
1517,905cee38188d4b8795a55e4f8f6cdfa0,Exploración y Comprensión del mundo natural y social,Qui tempora aliquam eveniet.,Inactivo,11:00-12:00,2022-06-21
1518,2361beb9864041db917f567268732071,Pensamiento Matemáico,Dolor nulla architecto iste assumenda.,Inactivo,7:15-8:15,2022-08-01
1519,f1ad130d8b3d4ac78a7a9271333a4b9f,Exploración y Comprensión del mundo natural y social,Sint provident esse repudiandae deserunt.,Activo,8:15-9:15,2022-06-01
1520,d5fc41e8f7754f3aa3793d7b135ad54e,Pensamiento Matemáico,Tempora nostrum fuga error molestiae sunt optio.,Inactivo,8:15-9:15,2022-06-02
1521,47fd6e85e3d846bf805bcf4227296bdc,Educación Fisica,Nobis tempora ipsum inventore distinctio placeat ducimus.,Inactivo,7:15-8:15,2022-06-11
1522,68673781b4854ed3bcf289619eaa096b,Lenguaje y Comunicación,Eligendi voluptatibus aperiam magnam voluptas.,Activo,7:15-8:15,2022-08-18
1523,3738485716a74986bbdb84d73ba7c74c,Exploración y Comprensión del mundo natural y social,Distinctio modi et deserunt laboriosam fugiat.,Inactivo,9:15-10:15,2022-06-22
1524,2e53f8d5b3cc461985e85bbbb2b4ca3d,Educación Fisica,Eos laborum nam.,Inactivo,8:15-9:15,2022-08-02
1525,e792a8d6b3e44b2aa33eee834bfb1cf1,Pensamiento Matemáico,Ducimus iste libero exercitationem.,Activo,8:15-9:15,2022-08-06
1526,725393a458d04714bf1849b2362a4045,Educación Fisica,Et error occaecati nam error sit.,Inactivo,9:15-10:15,2022-06-15
1527,1474ae0026ff46c994066851bab6a2c2,Artes,Animi beatae laboriosam labore deserunt doloremque.,Activo,9:15-10:15,2022-07-23
1528,4293797b882e4a44a3d1a51fd4f7f643,Educación SocioEmocional,Ratione repellendus distinctio id quibusdam.,Activo,8:15-9:15,2022-07-16
1529,4abff3a3e868494d98fa83762d29d54f,Lenguaje y Comunicación,Voluptas hic sint maiores quam sit nostrum.,Activo,8:15-9:15,2022-06-13
1530,0a56950711814ae2bfb280a961e75235,Educación Fisica,Officia velit dolores debitis vitae natus iusto.,Activo,11:00-12:00,2022-07-28
1531,2e8cce2967734eda89694cceb05c1c51,Artes,Quia aliquam dignissimos.,Inactivo,11:00-12:00,2022-08-13
1532,f43e167e213849a9936bca5384674056,Pensamiento Matemáico,Voluptatum ut voluptas blanditiis porro.,Inactivo,8:15-9:15,2022-08-19
1533,f95372c094f74af0877e003ac9bed6d0,Artes,Laudantium repellendus eum consectetur libero blanditiis.,Inactivo,11:00-12:00,2022-08-02
1534,0a33c80355e14776be89ec211af4c887,Lenguaje y Comunicación,Impedit odio est illo.,Inactivo,8:15-9:15,2022-06-23
1535,efcf5c02035342e09dc0c438c3253d7a,Educación SocioEmocional,Cupiditate consequuntur hic sapiente maiores commodi provident.,Inactivo,11:00-12:00,2022-06-24
1536,e3860017040d49bb9cb91ba80a8bd62d,Educación Fisica,Incidunt saepe a cupiditate.,Inactivo,11:00-12:00,2022-08-01
1537,d015d81ee94d4d7f91be12de14530bd2,Educación SocioEmocional,Rem facilis suscipit reiciendis maiores in.,Activo,7:15-8:15,2022-06-29
1538,a8ec06af8689443e990be3efb8de66d6,Educación Fisica,Ducimus blanditiis sit mollitia mollitia praesentium dolorem sequi.,Activo,7:15-8:15,2022-07-22
1539,b01bd1c475ea4be493e49234f342ded2,Educación Fisica,Velit quasi facere nulla repellendus ut labore.,Activo,7:15-8:15,2022-06-09
1540,3c583d67888a45ff8848ee079c4e7d67,Artes,Error cupiditate earum sapiente inventore.,Inactivo,7:15-8:15,2022-06-29
1541,2510da30f6a94e4ea8816d227270fa18,Artes,Ipsam nostrum iste temporibus placeat.,Activo,8:15-9:15,2022-06-30
1542,094f66ec81c84a649993cee9563cdda0,Artes,Provident perspiciatis molestiae voluptas magnam saepe.,Activo,11:00-12:00,2022-07-21
1543,5d1e2578835c4febab9ac8fe7a704782,Lenguaje y Comunicación,Ex eum doloremque tenetur laborum.,Inactivo,9:15-10:15,2022-07-28
1544,c699b64a29f940bca2cf7e0c63b5f457,Exploración y Comprensión del mundo natural y social,Doloremque quaerat non odit eaque.,Inactivo,9:15-10:15,2022-06-02
1545,0caf156e30314661bb391003bc2837e8,Educación Fisica,Hic ut quae est tempore.,Activo,7:15-8:15,2022-08-16
1546,2aacd76d762a4943b18265d909258452,Lenguaje y Comunicación,Qui consectetur provident libero optio maxime.,Activo,8:15-9:15,2022-08-04
1547,258cb6f87e4c46f682a4b87155705325,Educación SocioEmocional,Ipsum suscipit laboriosam exercitationem.,Activo,9:15-10:15,2022-07-05
1548,4d32412ccae9471a82e754a183693e18,Lenguaje y Comunicación,Dolorum esse cupiditate voluptatem repellendus alias.,Activo,11:00-12:00,2022-06-24
1549,06737e692a2a4686975b6fdb64e4d4fa,Artes,Alias eaque quam enim nostrum.,Inactivo,9:15-10:15,2022-07-24
1550,54c6c47369f94ae28081c3400a3ad042,Pensamiento Matemáico,Dolor corporis laudantium sequi a.,Activo,8:15-9:15,2022-07-26
1551,9e56113702b644adbf26c18c91d6a51c,Lenguaje y Comunicación,Recusandae distinctio cumque odit.,Inactivo,9:15-10:15,2022-06-24
1552,3769810cd41649168cd670d3d2e8322c,Educación SocioEmocional,Eos perspiciatis molestias hic assumenda.,Activo,8:15-9:15,2022-07-31
1553,f617e395a9954fa4b81a9171cf86f73b,Educación Fisica,Reprehenderit ipsam quasi ut dignissimos provident nulla.,Inactivo,8:15-9:15,2022-07-16
1554,564e4938a40a4a15aba411ea81501afe,Artes,Deserunt at aliquid ea distinctio.,Activo,9:15-10:15,2022-07-10
1555,f378b6d6bfca492680cc0abe9952efa2,Educación SocioEmocional,Facilis voluptate harum nobis repellendus.,Activo,8:15-9:15,2022-07-01
1556,6b0364a5edde4ec6ac155284d7dc834f,Artes,Minus nisi voluptatem dolorum cumque et.,Activo,7:15-8:15,2022-06-25
1557,9c179d9929f54691b12d90d641b8ec45,Pensamiento Matemáico,Eligendi nostrum molestiae.,Activo,7:15-8:15,2022-07-24
1558,ef0d6e1e39fa442c8330a14abf4883a3,Educación Fisica,Cupiditate quibusdam mollitia quos iste architecto ab quam.,Activo,9:15-10:15,2022-07-07
1559,b70575079be64693b81da5799471da93,Educación SocioEmocional,Iure repudiandae recusandae quidem enim odit.,Inactivo,9:15-10:15,2022-07-30
1560,9ee0f4f8cad54c6eb6710e9a2942c9bc,Pensamiento Matemáico,Iusto magni doloribus natus sunt autem quam.,Activo,9:15-10:15,2022-06-05
1561,962f61b1bcfc4f30ad3ea268a85cb016,Lenguaje y Comunicación,Facilis minus voluptatibus dolorem modi repellat amet.,Inactivo,7:15-8:15,2022-06-09
1562,d0f8a1bd966d4eeaab1deffc59cf5886,Artes,Quo nisi necessitatibus minus possimus.,Activo,7:15-8:15,2022-07-23
1563,4216c5db34a044038543272e346f4d65,Lenguaje y Comunicación,Doloribus numquam libero corrupti.,Inactivo,9:15-10:15,2022-08-06
1564,29c3e4ab80b94deaaa276454cf88e368,Educación SocioEmocional,Itaque aliquam delectus officiis.,Activo,7:15-8:15,2022-08-02
1565,17fa054b330e47c39286d80206dbb124,Exploración y Comprensión del mundo natural y social,Doloribus sed deleniti totam voluptates voluptas.,Activo,7:15-8:15,2022-06-11
1566,d4da43d6bc7941b6b5c771f05f0aebe0,Educación SocioEmocional,Animi nobis totam voluptatibus.,Inactivo,9:15-10:15,2022-06-19
1567,f419dee7f31a4c8d96c5f997e078e2b1,Educación SocioEmocional,Sequi aliquid ab.,Activo,11:00-12:00,2022-07-22
1568,726103b5dfeb4d5eb465cd0981140fd1,Pensamiento Matemáico,Architecto sapiente debitis porro.,Inactivo,9:15-10:15,2022-08-16
1569,c5a368de656e4e2190e8646181be8cc4,Artes,Aut iste sed saepe aspernatur dolor ipsum.,Inactivo,7:15-8:15,2022-07-01
1570,5ff3c4baccaa40a6bdf97412fdb07f4e,Pensamiento Matemáico,Quidem eveniet et vel voluptate animi.,Activo,8:15-9:15,2022-08-02
1571,c03dad186e444931af4a7c54d6e9f904,Lenguaje y Comunicación,Omnis ducimus vero culpa.,Activo,11:00-12:00,2022-08-13
1572,d84fbeae62484f7da90715ef5b22d315,Pensamiento Matemáico,Asperiores omnis quis laboriosam nesciunt consectetur provident.,Inactivo,11:00-12:00,2022-08-11
1573,17895bbaffda44608caedbd842392fc6,Exploración y Comprensión del mundo natural y social,Culpa at suscipit impedit repellat repellendus eligendi quaerat.,Inactivo,7:15-8:15,2022-07-14
1574,62c25bfbf9aa495a96ada5c21be8b8c5,Educación Fisica,Minus earum id pariatur voluptates doloremque repellendus.,Inactivo,9:15-10:15,2022-06-14
1575,b891c63ee21e4e678e53f269ec303b83,Pensamiento Matemáico,Architecto expedita sint sapiente.,Inactivo,8:15-9:15,2022-06-14
1576,fb6ed67b9bbe455582f750a0ec609841,Pensamiento Matemáico,Labore fugit dolore beatae.,Activo,9:15-10:15,2022-06-07
1577,317fb6f800c54f708460a7f8712824ba,Exploración y Comprensión del mundo natural y social,Corporis nihil itaque tenetur beatae possimus.,Inactivo,7:15-8:15,2022-07-02
1578,7d920ef59f9c4ed9ab3b95929cb78b6a,Pensamiento Matemáico,Illum provident odio velit.,Activo,9:15-10:15,2022-07-26
1579,604bad917e31468088fcc1cf2fe35c01,Artes,Iure tenetur sint veritatis at dicta praesentium quia.,Inactivo,8:15-9:15,2022-07-11
1580,870bb0bd7db545ac82db1d6557151329,Pensamiento Matemáico,Debitis earum magni ut doloremque voluptatem.,Activo,11:00-12:00,2022-07-09
1581,33e62640fa5e420bb5ce4d6d48abfabc,Lenguaje y Comunicación,Iste rem voluptate nesciunt dolorem optio.,Activo,11:00-12:00,2022-08-09
1582,a5b1ae46fb854c96a66fb689f1d3da49,Artes,Quaerat natus quas ullam explicabo.,Activo,11:00-12:00,2022-06-16
1583,9ab23a30f54d48689bfd8408c32ce873,Pensamiento Matemáico,Doloremque dolorem nulla voluptatum.,Activo,7:15-8:15,2022-08-15
1584,2ff3985332f44542b99ad63b460f5813,Lenguaje y Comunicación,Eligendi dolore eaque neque quod qui.,Activo,7:15-8:15,2022-06-25
1585,422fbf56c59845d992d333454c6e3682,Exploración y Comprensión del mundo natural y social,Recusandae minima itaque eius.,Inactivo,11:00-12:00,2022-08-01
1586,32e68edbaa4141cb8e9d94d3c3ab28f8,Pensamiento Matemáico,Quo atque doloribus temporibus ipsa voluptatem aperiam.,Activo,7:15-8:15,2022-06-12
1587,a64c2c1442b547119b80f13051ee5dbf,Educación Fisica,Fugiat illo soluta necessitatibus expedita voluptates.,Activo,11:00-12:00,2022-08-08
1588,dd2d1a8d47d249f08a92d9c032f97737,Artes,Consequatur blanditiis nisi quaerat omnis natus pariatur.,Activo,11:00-12:00,2022-07-21
1589,3d2722be1ef54318a9fd8bccd34d69e4,Lenguaje y Comunicación,Dolore quam veritatis adipisci unde id.,Inactivo,9:15-10:15,2022-08-14
1590,aad52c103d114dd5960d4b21aaac53b1,Exploración y Comprensión del mundo natural y social,Tempore facilis animi eius aperiam aliquam rerum.,Activo,7:15-8:15,2022-06-29
1591,65e264d7f5ac489997787ae986d45e25,Educación SocioEmocional,Maxime asperiores deserunt ea.,Activo,9:15-10:15,2022-08-09
1592,f6503b87954f45cd97dfdc56626c3ded,Lenguaje y Comunicación,Non nostrum corporis deleniti labore.,Inactivo,8:15-9:15,2022-07-11
